country,distribution_losses_electricity,coal_peat_and_manufactured_gases,Net Electricity Production Combustible Renewables,geothermal,hydro,natural_gas,nuclear,oil_and_petroleum_products,other_combustible_non-renewables,other_renewables,others,solar,wind,total_exports_electricity,total_imports Electricity,used_for_pumped_storage_electricity,month,year,country_code
France,3195.1820000000002,2603.956,646.3480000000001,4.672,3897.711,3784.539,33705.282999999996,955.5939999999999,278.007,39.286,45.276,23.478,967.4639999999999,5142.704000000001,1411.1170000000002,544.075,11,2011,FRA
France,3427.938,2461.215,536.212,4.243,4791.5779999999995,2321.36,37119.191,743.25,224.61,37.698,61.747,72.657,1327.0610000000001,5102.1759999999995,724.09,506.69300000000004,11,2012,FRA
France,3480.84,2776.2209999999995,583.819,6.768,6393.764,1939.2839999999999,34630.133,673.747,224.09099999999998,34.042,66.921,184.122,1817.547,4139.9529999999995,1615.884,595.609,11,2013,FRA
France,3014.89,1682.549,719.5010000000001,6.24,4931.065,1602.797,36290.94,782.278,263.51599999999996,39.552,58.698,264.916,1512.4029999999998,6378.305,593.001,645.2669999999999,11,2014,FRA
France,3151.625,1783.4389999999999,800.221,6.902,3583.672,2594.119,35680.943,818.814,276.692,40.121,59.095,372.225,2584.449,6842.934,906.355,563.181,11,2015,FRA
France,3539.5170000000003,1624.6570000000002,997.9730000000001,7.327999999999999,4263.071,4639.009,31150.896,909.533,186.926,41.199,46.626000000000005,356.415,2352.784,3329.8740000000003,2767.4709999999995,575.585,11,2016,FRA
France,3767.9390000000003,2143.085,789.75,9.995,3970.342,4705.467000000001,30335.237999999998,197.03599999999997,190.19299999999998,42.943000000000005,59.288999999999994,446.501,2365.958,3122.9240000000004,3782.7740000000003,596.59,11,2017,FRA
France,3653.1131,859.2742,560.7664,9.5327,4040.9557,4499.4765,32648.1122,455.8853,188.4023,39.5043,49.3924,459.3242,2801.9392,4012.5636,2178.8763,674.4167,11,2018,FRA
France,3692.4723,1119.1317,579.3016,9.6461,6558.6003,4581.4555,29133.6713,503.7892,188.9041,39.4248,43.8948,429.5482,3464.0359999999996,4225.4808,2961.0462,606.3208,11,2019,FRA
France,3463.3886,423.5364,656.0109,9.9999,4540.8619,3955.8594,31565.6297,417.5837,182.1106,39.6552,44.1207,697.9612,3159.9259,6246.4319,1470.495,548.953,11,2020,FRA
France,3881.0382,921.9012,747.6041,7.5307,4050.7126,4482.86,30370.792999999998,555.4902,175.4064,39.8221,43.6602,744.0038,2708.0609,2838.8822,3725.252,644.9455,11,2021,FRA
France,3161.4041,423.4669,763.2051,7.9717,3858.3067,4026.1178,21597.2636,474.4435,175.4064,39.8221,43.6602,898.8115,4617.0902,3755.1886,4947.6318,771.5952,11,2022,FRA
France,2771.44,1893.21,319.504,,3937.948,1709.249,31885.077999999998,397.212,146.047,39.167,11.25,42.413000000000004,1092.555,3248.324,2685.239,389.49300000000005,10,2010,FRA
France,2882.9759999999997,1654.1529999999998,410.59,4.672,3229.389,2404.115,32824.275,607.038,176.60299999999998,39.286,45.276,185.641,1101.568,4685.687,940.372,450.785,10,2011,FRA
France,2984.869,1616.51,352.181,4.243,4453.463,1524.654,32847.536,488.162,147.52200000000002,37.698,61.747,273.065,1387.0870000000002,4490.307,868.7819999999999,470.93800000000005,10,2012,FRA
France,2923.0820000000003,1803.889,379.345,6.768,4876.032,1260.077,31090.912999999997,437.776,145.606,34.042,66.921,290.404,1636.4489999999998,4877.7970000000005,783.3610000000001,454.225,10,2013,FRA
France,2576.2470000000003,1092.1680000000001,467.04,6.24,3809.531,1040.401,32803.593,507.789,171.05200000000002,39.552,58.698,499.44699999999995,1296.065,4993.529,730.247,746.078,10,2014,FRA
France,2940.131,1339.3870000000002,600.977,6.902,3921.785,1948.22,34489.669,614.941,207.8,40.121,59.095,551.071,1293.634,5915.105,1051.711,439.599,10,2015,FRA
France,2872.3059999999996,1180.4669999999999,725.122,7.327999999999999,3106.4829999999997,3370.68,29023.286,660.862,186.926,41.199,46.626000000000005,622.446,1441.506,3236.055,2540.324,608.9540000000001,10,2016,FRA
France,2797.363,1515.4520000000002,442.664,9.995,2760.5890000000004,3583.565,28054.402000000002,127.20100000000001,190.19299999999998,42.943000000000005,59.288999999999994,726.71,2148.201,4429.272,2050.151,690.549,10,2017,FRA
France,2906.2172,1043.8287,412.5312,9.5327,3023.4403,2561.7215,31607.9153,420.9391,188.4023,39.5043,49.3924,770.9307,2508.1194,5658.3598,1105.7730000000001,686.7633,10,2018,FRA
France,2802.9961,236.0634,491.6343,9.6461,3879.83,2959.1156,29162.9484,448.2692,188.9041,39.4248,43.8948,832.7495,3486.8123,5605.3543,1360.1016,520.4691,10,2019,FRA
France,2949.6129,336.769,501.3285,9.9999,5192.6882,2228.5807,28271.6293,426.5841,182.1106,39.6552,44.1207,808.0066,4326.4663,4734.4107,1926.7982,559.024,10,2020,FRA
France,2863.4697,895.5039,660.6805,7.5307,3065.1885,1739.731,30658.264,452.4687,175.4064,39.8221,43.6602,1323.5908,3482.3126,5375.6172,1068.5003,644.6874,10,2021,FRA
France,2421.8796,141.3147,521.4808,7.9717,3055.9813,3429.8419,20224.827,479.0333,175.4064,39.8221,43.6602,1399.6044,3420.3574,3861.7917,4232.1047,759.8708,10,2022,FRA
France,2493.779,1267.214,213.859,,3507.219,1144.08,31657.077999999998,265.872,97.756,39.167,11.25,61.42,579.033,4592.458,983.92,346.89099999999996,09,2010,FRA
France,2630.2059999999997,1043.421,258.996,4.672,3186.303,1516.4879999999998,31477.264,382.912,111.399,39.286,45.276,225.68200000000002,873.804,4773.072,545.6619999999999,444.77099999999996,09,2011,FRA
France,2633.292,1215.583,264.83299999999997,4.243,3633.825,1146.509,30130.048,367.088,110.934,37.698,61.747,368.449,935.836,4736.866,666.201,384.264,09,2012,FRA
France,2680.6079999999997,1591.6660000000002,334.716,6.768,4138.425,1111.833,29754.389,386.273,128.476,34.042,66.921,422.88199999999995,953.8939999999999,5349.972,427.42,385.514,09,2013,FRA
France,2315.6820000000002,766.085,327.598,6.24,3812.364,729.773,31938.994,356.181,119.98200000000001,39.552,58.698,658.563,726.815,5954.387,649.2819999999999,610.007,09,2014,FRA
France,2328.265,803.921,360.716,6.902,3467.9240000000004,1169.3519999999999,30643.271,369.097,124.725,40.121,59.095,746.1389999999999,1683.88,5827.161,667.8689999999999,423.291,09,2015,FRA
France,2419.485,990.375,608.355,7.327999999999999,3430.94,2827.8940000000002,26481.303,554.442,186.926,41.199,46.626000000000005,857.9739999999999,1024.606,4355.481,1655.464,488.715,09,2016,FRA
France,2499.391,812.081,624.232,9.995,3130.018,2188.391,29346.359,47.247,190.19299999999998,42.943000000000005,59.288999999999994,882.89,1696.558,5420.085999999999,856.493,485.036,09,2017,FRA
France,2472.8652,603.1815,610.0703,9.5327,3120.1291,1647.7014,30095.5341,417.76,188.4023,39.5043,49.3924,1127.6807,1621.7736,6339.8197,741.5771,620.2444,09,2018,FRA
France,2381.8058,233.9374,542.8604,9.6461,2659.8265,2662.7347,27533.4673,448.5357,188.9041,39.4248,43.8948,1266.9617,2740.883,6004.434,1134.3497,563.1771,09,2019,FRA
France,2292.379,622.0343,472.1479,9.9999,3387.3886,2392.1275,21739.6634,452.4703,182.1106,39.6552,44.1207,1272.2975,2150.7688,2665.7309,3314.5314,437.551,09,2020,FRA
France,2296.4772,763.7961,663.5897,7.5307,3455.5886,1532.9224,29001.324,414.0259,175.4064,39.8221,43.6602,1552.9528,1659.0688,6467.4893,659.5951,385.2577,09,2021,FRA
France,2233.9286,117.70100000000001,824.4439,7.9717,2459.5055,2951.0418,18190.4956,506.1504,175.4064,39.8221,43.6602,1950.5968,2289.7914,2162.9319,5624.9953,600.7147,09,2022,FRA
Germany,1889.4,20595.534,2552.151,1.7830000000000001,1946.7939999999999,7170.868,10100.639000000001,514.4830000000001,477.884,,141.575,1366.0629999999999,3145.0559999999996,5236.509,2950.829,622.174,04,2010,DEU
Germany,1956.227,19735.88,2818.437,,1667.2520000000002,5995.880999999999,7642.972,438.366,489.04400000000004,,169.08700000000002,2333.979,3900.563,4130.976,4221.994000000001,563.9780000000001,04,2011,DEU
Germany,1964.773,22303.8,3239.716,2.292,2277.48,6068.892,5794.718000000001,780.592,491.473,,158.821,2431.885,3755.16,5242.002,4006.5959999999995,678.183,04,2012,DEU
Germany,2009.6989999999998,23311.145,3261.967,2.612,2538.1639999999998,5197.465999999999,6951.963000000001,643.885,471.44199999999995,,133.392,3314.518,3574.914,5486.649,3115.478,700.9960000000001,04,2013,DEU
Germany,1920.075,21256.127,3744.0609999999997,4.209,1741.776,3936.7729999999997,7333.746,280.848,576.325,,184.977,4021.361,3959.8959999999997,5755.757,2918.384,556.509,04,2014,DEU
Germany,2029.513,20372.359,3744.837,7.367999999999999,2427.367,3548.035,7213.78,433.335,525.048,,158.72899999999998,4931.438,5386.493,6320.507,2236.368,799.2660000000001,04,2015,DEU
Germany,1965.865,20820.377,3757.804,15.94,2324.301,4667.661,5110.524,320.47900000000004,511.33099999999996,,163.296,4128.54,6235.869000000001,5809.345,2607.643,556.518,04,2016,DEU
Germany,1995.0620000000001,18722.125,4029.577,13.012,1985.44,6256.17,4754.299,428.517,589.071,,130.4,4312.208,8089.17,6136.981,2328.853,695.1160000000001,04,2017,DEU
Germany,2063.726,16423.5186,3791.8963,10.9607,2420.2099,4905.0793,5141.3419,394.1428,545.7742,0.0,136.5989,5387.9274,8892.6567,6033.4611,2741.4326,857.1339999999999,04,2018,DEU
Germany,2122.2391,14093.8121,3805.0089,13.7376,2211.6364,5990.4712,5683.8701,352.724,521.3480000000001,0.0,127.713,5377.2163,9067.7997,5966.6918,2563.2715,685.0059,04,2019,DEU
Germany,1885.3334,6628.8938,3800.3988,17.7436,1940.9637,5257.8639,4724.4553,325.7108,448.0376,0.0,88.0626,6592.2783,8746.3773,4461.4834,4892.3262,917.5543,04,2020,DEU
Germany,2285.4031,11426.4471,3624.9421,11.7115,1641.411,8414.7312,5147.8528,360.664,539.6097,0.0,149.9253,5692.83,9433.7158,6254.2321,3976.6733,649.9614,04,2021,DEU
Germany,2164.5172,13487.9438,3825.1635,11.7115,2036.5402,6525.1019,2860.0272,376.6968,517.7749,,99.8532,5884.5427,11215.1333,6616.7774,3598.2767,855.4706,04,2022,DEU
Germany,1840.361,17200.606,2862.659,1.4340000000000002,2746.425,4429.112,11456.531,788.676,536.026,,181.947,1211.9669999999999,2982.452,3635.455,4835.321,877.7280000000001,08,2010,DEU
Germany,1920.888,19385.475,2842.1209999999996,1.787,2262.781,4900.18,7981.971,406.48400000000004,493.153,,177.895,2339.159,3055.1209999999996,3323.9809999999998,4500.994000000001,765.426,08,2011,DEU
Germany,1919.0610000000001,20184.093999999997,3595.152,1.3769999999999998,2040.664,4276.0070000000005,8559.218,334.27,545.393,,112.61200000000001,3669.591,2390.45,4844.603,3617.566,607.665,08,2012,DEU
Germany,1858.1070000000002,20882.624,3766.1479999999997,5.359,1914.849,3031.889,7074.25,352.48199999999997,544.31,,147.297,4348.01,2521.006,5005.526,3629.24,528.8480000000001,08,2013,DEU
Germany,1854.21,17373.321,3955.336,5.835,2481.7729999999997,3163.6279999999997,7343.306,324.324,608.847,,136.429,4290.759,3713.94,4744.562,4697.146,792.943,08,2014,DEU
Germany,2010.611,21158.212000000003,3909.29,4.266,1755.547,2400.016,7054.96,329.89300000000003,548.105,,126.387,5140.022,3945.48,6511.246,3791.77,578.054,08,2015,DEU
Germany,1783.585,18468.756999999998,3951.42,11.993,2283.0429999999997,4868.2970000000005,7000.393,345.61,604.669,,144.01,5190.674,4529.318,5428.995,1953.9820000000002,553.804,08,2016,DEU
Germany,1803.983,18307.802,4004.301,13.140999999999998,2296.654,5340.024,7089.108,462.07099999999997,621.49,,147.105,5149.803,5579.143,5227.682,2212.226,573.144,08,2017,DEU
Germany,1809.0132,18611.5314,3999.2813,10.6747,1588.2979999999998,6301.0777,6575.7498,392.0796,567.4753,0.0,166.5417,5779.5063,6043.5841,6039.5279,2466.6795,612.5724,08,2018,DEU
Germany,1980.1044,11888.3161,3875.1482,9.1584,2181.3507,6833.4298,5470.1576,375.4563,540.2595,0.0,120.8487,5535.1986,5790.4241,4365.6795,5232.9287,656.9578,08,2019,DEU
Germany,1874.675,11186.5286,3926.8949,11.5333,1888.0913,7039.4336,5589.9490000000005,372.0086,527.7859,0.0,121.9847,5689.5262,6766.8069,4522.7648,3926.9378,722.3477,08,2020,DEU
Germany,1802.4394,11531.7728,3725.2699,12.5481,2507.859,4405.0963,5792.5642,320.7238,538.8672,0.0,78.4202,5482.2293,7980.7517,4675.5653,4735.9454,552.721,08,2021,DEU
Germany,1788.2622,15518.0631,3670.2684,15.8942,1580.22,5523.9414,2936.1089,343.5628,529.1894,,58.5183,7646.789000000001,4474.3531,4717.785,4519.3148,735.066,08,2022,DEU
Germany,2289.845,23963.799,2480.367,2.056,2276.0679999999998,9981.364,13006.267,976.6439999999999,464.44300000000004,,169.68099999999998,711.2819999999999,2967.216,5931.374,2966.2990000000004,727.4069999999999,12,2010,DEU
Germany,2238.413,21326.699,3010.342,2.318,2101.976,7186.244000000001,8470.105,400.879,522.342,,198.997,373.975,8743.709,6551.151999999999,4173.221,711.0310000000001,12,2011,DEU
Germany,2114.051,22920.652000000002,3275.8790000000004,1.101,2203.367,7303.682,8439.479,687.2719999999999,496.959,,146.185,335.92199999999997,6229.524,6757.351,3372.9840000000004,656.1139999999999,12,2012,DEU
Germany,2161.3320000000003,22110.773999999998,3574.768,16.238,2111.077,6196.514,8778.856,671.62,516.65,,182.076,812.1039999999999,8983.97,7232.503000000001,2743.62,583.0419999999999,12,2013,DEU
Germany,2185.57,21972.061,3858.518,9.189,2040.9270000000001,6862.829000000001,8659.095,685.937,593.944,,158.804,436.611,9859.771999999999,7697.008000000001,2562.813,652.09,12,2014,DEU
Germany,2264.677,20363.27,4198.471,9.854,1810.894,6919.722,7665.85,361.796,588.65,,167.09,950.2139999999999,11490.346000000001,9068.157,2806.3720000000003,596.278,12,2015,DEU
Germany,2823.1090000000004,22704.772,4202.317,16.158,1670.8329999999999,9768.301,6275.297,523.505,575.091,,136.015,874.699,8822.787,7566.244000000001,2206.604,779.008,12,2016,DEU
Germany,2712.909,18052.464,4353.852,14.915999999999999,2425.979,7820.384,7244.369000000001,487.80300000000005,618.7669999999999,,97.23299999999999,553.053,15190.198,8367.26,2044.98,791.303,12,2017,DEU
Germany,2726.9734,16546.2152,4142.0353,12.9622,2096.8078,8026.8459,6830.2345,412.2985,550.6619,0.0,107.98700000000001,585.8813,14261.6712,8468.859,2416.1757,773.5905,12,2018,DEU
Germany,2766.9447,13043.0425,4122.3,11.448,2033.0684,7037.4169,6521.276,362.42400000000004,499.0521,0.0,119.2073,976.0016,15180.612,7435.4209,2899.8669,762.1958,12,2019,DEU
Germany,2606.0452,15341.1824,4245.0747,16.8564,1799.2922,9214.6686,5842.2075,382.1793,490.7692,0.0,180.5061,716.3038,11642.79,7201.8121,3784.8511,761.3603,12,2020,DEU
Germany,2665.058,17161.206000000002,3872.5737,18.4038,2051.3897,8992.5982,5599.736,421.1086,512.6642,0.0,128.4394,744.1855,12064.3029,7631.7719,3810.5464,891.6544,12,2021,DEU
Germany,2472.661,16873.6634,3858.6525,14.2212,1950.7081,8508.241,2702.1869,434.13199999999995,415.7351,,77.6679,691.2992,11865.3642,7661.1061,3829.8533,976.0265,12,2022,DEU
Germany,2038.142,22534.887000000002,2230.741,2.086,1780.047,8251.203000000001,11010.01,843.429,417.70099999999996,,151.53,533.211,3695.5879999999997,5672.061,2771.487,568.884,02,2010,DEU
Germany,2176.322,20558.523,2734.2259999999997,1.787,1689.0529999999999,8057.2609999999995,11967.956,541.979,474.43199999999996,,177.097,731.3760000000001,4991.525,6006.965,2978.9959999999996,571.352,02,2011,DEU
Germany,2253.766,25663.779,3021.5040000000004,3.6439999999999997,2045.658,9491.94,8420.994,979.7389999999999,458.369,,148.866,961.3989999999999,4967.499,6304.986,3067.6409999999996,609.1519999999999,02,2012,DEU
Germany,2090.992,25312.38,3134.958,4.502,2216.4829999999997,8024.165,8131.397,717.1189999999999,453.086,,95.961,682.0,3469.738,6245.905,3025.406,612.153,02,2013,DEU
Germany,2075.867,22227.406000000003,3396.151,6.709,1834.6529999999998,6182.246999999999,8007.186,421.756,522.771,,159.255,1788.7620000000002,6852.956,7318.008000000001,2945.5840000000003,586.184,02,2014,DEU
Germany,2145.885,24138.301,3671.933,8.283,1849.9489999999998,7317.548000000001,7925.89,926.67,514.827,,137.178,1493.3370000000002,5414.36,7324.683000000001,2398.819,609.138,02,2015,DEU
Germany,2320.073,20606.282,3853.0609999999997,11.06,2317.373,6431.356,7203.726,595.462,536.94,,171.505,1349.734,10379.97,7497.406999999999,2606.367,612.332,02,2016,DEU
Germany,2577.097,21408.354,3972.885,13.835999999999999,1803.54,7916.854,4537.317,424.101,561.5319999999999,,135.343,1612.069,9873.044,7672.514,2682.239,727.747,02,2017,DEU
Germany,2450.4819,21204.5869,3812.2729999999997,10.9607,2097.324,8321.8094,6058.8234,404.9509,501.4007,0.0,115.0643,1982.6779999999999,7943.1628,7446.7662,1751.6306,602.5024,02,2018,DEU
Germany,2618.4925,17589.476000000002,4025.9134,12.2112,1886.3999,7527.206,6192.5278,340.0214,500.8873,0.0,110.8046,1929.7112,10886.3909,7220.3038,2006.4787,684.4042,02,2019,DEU
Germany,2623.3462,8951.8717,3937.4632,18.6308,2273.0664,7114.6102,5165.1013,400.12699999999995,515.9208,0.0,118.1242,1728.4516,20290.4489,7159.4833,3138.6338,804.8545,02,2020,DEU
Germany,2291.4909,12460.964,3427.0314,15.8942,2052.0403,9253.6252,5369.4269,360.4711,491.2669,0.0,163.5821,2056.8984,11127.7774,6062.2371,3912.6286,647.0962,02,2021,DEU
Germany,2570.8888,12206.5145,3596.2605,16.7308,2049.9005,7186.5135,2690.7359,399.3805,499.4459,,81.9909,2328.885,20411.2563,8509.7126,2440.4878,912.5765,02,2022,DEU
Germany,2266.089,25193.476000000002,2367.575,2.123,2078.53,8936.584,12537.344,1016.591,443.32300000000004,,158.185,423.832,2906.482,6153.18,2785.2070000000003,664.2760000000001,01,2010,DEU
Germany,2369.986,22801.113999999998,2702.647,1.787,2245.569,8846.87,13534.951000000001,852.82,468.952,,61.684,370.86699999999996,3969.949,6386.963000000001,3803.995,759.6039999999999,01,2011,DEU
Germany,2254.771,22371.265,3320.134,2.542,2448.0860000000002,8287.211,8802.188,552.952,503.67199999999997,,147.29399999999998,546.19,7770.977,5975.7880000000005,4234.214,728.9860000000001,01,2012,DEU
Germany,2293.409,26077.959,3382.652,6.796,2759.821,8832.601999999999,8917.804,723.297,488.884,,184.96200000000002,364.083,5398.3240000000005,6975.303000000001,3516.619,762.2139999999999,01,2013,DEU
Germany,2269.81,25457.917,3554.848,8.953,2125.252,8052.66,8429.865,700.331,547.2,,134.624,811.291,6947.24,7442.025,3332.414,679.0319999999999,01,2014,DEU
Germany,2338.061,22682.269,3756.465,8.71,2434.643,7343.335,8691.67,994.405,526.678,,132.447,605.5980000000001,9627.726999999999,8020.081,2884.563,801.6619999999999,01,2015,DEU
Germany,2601.065,23861.778,4110.732,10.95,2065.13,8297.275,7797.871999999999,689.403,561.763,,134.945,702.1389999999999,9772.898000000001,8950.243,2599.089,743.059,01,2016,DEU
Germany,2976.0409999999997,25741.046000000002,3118.059,14.267999999999999,1618.1589999999999,8140.903,5702.865,182.322,186.31799999999998,,154.184,868.653,7816.363,7613.670999999999,2730.288,832.191,01,2017,DEU
Germany,2560.4622,18328.3811,4123.1562,10.9607,2531.5322,7371.1276,6658.5336,422.9249,559.0528,0.0,106.479,790.0972,14427.1523,7571.1484,2573.4948,804.6371,01,2018,DEU
Germany,3081.0063,19798.6507,4017.9352,13.4926,2180.9263,8954.1056,6815.4773,447.097,532.6201,0.0,91.8028,784.0966,13913.7015,8754.1885,1538.6734,771.8525,01,2019,DEU
Germany,2880.7822,14137.4526,4127.2631,17.7436,1835.2935,8907.0331,5810.62,449.4673,564.5332,0.0,118.2637,1132.9586,15967.7302,7789.0365,3391.9193,742.0947,01,2020,DEU
Germany,2602.0841,17332.1011,3777.0418,17.5673,1844.8501,10106.3118,5925.9116,345.8143,504.7209,0.0,160.2877,632.7465,11413.7862,7399.4496,3881.0788,792.5968,01,2021,DEU
Germany,2676.7347,16826.0205,3838.9449,19.2404,2101.0127,9304.4807,2900.9721,384.9444,486.4983,,106.6948,1005.7837,15851.2874,7629.2877,3626.0434,927.5451,01,2022,DEU
Germany,2616.2649,15134.2836,3860.0036,10.875,2081.3454,7939.0457,1726.5989,420.4028,476.2014,,76.0956,901.8999,17201.554,8017.464,4231.8009,811.5235,01,2023,DEU
Germany,1899.214,19886.181,2814.861,1.3019999999999998,2454.337,4999.519,10763.286,383.038,527.076,,164.21400000000003,1568.6879999999999,1765.105,4112.775,4299.384,784.38,07,2010,DEU
Germany,1936.246,18895.987,2978.9640000000004,1.787,2268.518,5080.314,7485.973000000001,330.767,516.898,,195.127,2212.774,3936.857,3698.9790000000003,4911.9929999999995,767.367,07,2011,DEU
Germany,1894.4070000000002,20129.862,3481.3320000000003,1.732,2330.113,4310.306,6807.434,336.973,528.127,,113.917,3546.578,2918.2259999999997,4346.022,4271.719,693.8560000000001,07,2012,DEU
Germany,1935.775,22414.173,3788.616,4.752,2195.219,3296.492,6164.283,364.589,547.557,,160.18,5381.5019999999995,1836.289,4781.9929999999995,4093.7340000000004,606.281,07,2013,DEU
