Country,Country Code,Year,Month,PopulationPerMonth
Latvia,LVA,2021,11,1885819.9166666667
Latvia,LVA,2021,12,1884490.0
Lithuania,LTU,2010,02,3151977.0
Lithuania,LTU,2010,03,3146507.5
Lithuania,LTU,2010,04,3141038.0
Lithuania,LTU,2010,05,3135568.5
Lithuania,LTU,2010,06,3130099.0
Lithuania,LTU,2010,07,3124629.5
Lithuania,LTU,2010,08,3119160.0
Lithuania,LTU,2010,09,3113690.5
Lithuania,LTU,2010,10,3108221.0
Lithuania,LTU,2010,11,3102751.5
Lithuania,LTU,2010,12,3097282.0
Lithuania,LTU,2011,02,3085754.1666666665
Lithuania,LTU,2011,03,3079990.25
Lithuania,LTU,2011,04,3074226.3333333335
Lithuania,LTU,2011,05,3068462.4166666665
Lithuania,LTU,2011,06,3062698.5
Lithuania,LTU,2011,07,3056934.5833333335
Lithuania,LTU,2011,08,3051170.6666666665
Lithuania,LTU,2011,09,3045406.75
Lithuania,LTU,2011,10,3039642.8333333335
Lithuania,LTU,2011,11,3033878.9166666665
Lithuania,LTU,2011,12,3028115.0
Lithuania,LTU,2012,02,3021391.3333333335
Lithuania,LTU,2012,03,3018029.5
Lithuania,LTU,2012,04,3014667.6666666665
Lithuania,LTU,2012,05,3011305.8333333335
Lithuania,LTU,2012,06,3007944.0
Lithuania,LTU,2012,07,3004582.1666666665
Lithuania,LTU,2012,08,3001220.3333333335
Lithuania,LTU,2012,09,2997858.5
Lithuania,LTU,2012,10,2994496.6666666665
Lithuania,LTU,2012,11,2991134.8333333335
Lithuania,LTU,2012,12,2987773.0
Lithuania,LTU,2013,02,2982759.0
Lithuania,LTU,2013,03,2980252.0
Lithuania,LTU,2013,04,2977745.0
Lithuania,LTU,2013,05,2975238.0
Lithuania,LTU,2013,06,2972731.0
Lithuania,LTU,2013,07,2970224.0
Lithuania,LTU,2013,08,2967717.0
Lithuania,LTU,2013,09,2965210.0
Lithuania,LTU,2013,10,2962703.0
Lithuania,LTU,2013,11,2960196.0
Lithuania,LTU,2013,12,2957689.0
Lithuania,LTU,2014,02,2953468.6666666665
Lithuania,LTU,2014,03,2951358.5
Lithuania,LTU,2014,04,2949248.3333333335
Lithuania,LTU,2014,05,2947138.1666666665
Lithuania,LTU,2014,06,2945028.0
Lithuania,LTU,2014,07,2942917.8333333335
Lithuania,LTU,2014,08,2940807.6666666665
Lithuania,LTU,2014,09,2938697.5
Lithuania,LTU,2014,10,2936587.3333333335
Lithuania,LTU,2014,11,2934477.1666666665
Lithuania,LTU,2014,12,2932367.0
Lithuania,LTU,2015,02,2927790.8333333335
Lithuania,LTU,2015,03,2925502.75
Lithuania,LTU,2015,04,2923214.6666666665
Lithuania,LTU,2015,05,2920926.5833333335
Lithuania,LTU,2015,06,2918638.5
Lithuania,LTU,2015,07,2916350.4166666665
Lithuania,LTU,2015,08,2914062.3333333335
Lithuania,LTU,2015,09,2911774.25
Lithuania,LTU,2015,10,2909486.1666666665
Lithuania,LTU,2015,11,2907198.0833333335
Lithuania,LTU,2015,12,2904910.0
Lithuania,LTU,2016,02,2898796.8333333335
Lithuania,LTU,2016,03,2895740.25
Lithuania,LTU,2016,04,2892683.6666666665
Lithuania,LTU,2016,05,2889627.0833333335
Lithuania,LTU,2016,06,2886570.5
Lithuania,LTU,2016,07,2883513.9166666665
Lithuania,LTU,2016,08,2880457.3333333335
Lithuania,LTU,2016,09,2877400.75
Lithuania,LTU,2016,10,2874344.1666666665
Lithuania,LTU,2016,11,2871287.5833333335
Lithuania,LTU,2016,12,2868231.0
Lithuania,LTU,2017,02,2861593.0
Lithuania,LTU,2017,03,2858274.0
Lithuania,LTU,2017,04,2854955.0
Lithuania,LTU,2017,05,2851636.0
Lithuania,LTU,2017,06,2848317.0
Lithuania,LTU,2017,07,2844998.0
Lithuania,LTU,2017,08,2841679.0
Lithuania,LTU,2017,09,2838360.0
Lithuania,LTU,2017,10,2835041.0
Lithuania,LTU,2017,11,2831722.0
Lithuania,LTU,2017,12,2828403.0
Lithuania,LTU,2018,02,2823926.3333333335
Lithuania,LTU,2018,03,2821688.0
Lithuania,LTU,2018,04,2819449.6666666665
Lithuania,LTU,2018,05,2817211.3333333335
Lithuania,LTU,2018,06,2814973.0
Lithuania,LTU,2018,07,2812734.6666666665
Lithuania,LTU,2018,08,2810496.3333333335
Lithuania,LTU,2018,09,2808258.0
Lithuania,LTU,2018,10,2806019.6666666665
Lithuania,LTU,2018,11,2803781.3333333335
Lithuania,LTU,2018,12,2801543.0
Lithuania,LTU,2019,02,2800308.6666666665
Lithuania,LTU,2019,03,2799691.5
Lithuania,LTU,2019,04,2799074.3333333335
Lithuania,LTU,2019,05,2798457.1666666665
Lithuania,LTU,2019,06,2797840.0
Lithuania,LTU,2019,07,2797222.8333333335
Lithuania,LTU,2019,08,2796605.6666666665
Lithuania,LTU,2019,09,2795988.5
Lithuania,LTU,2019,10,2795371.3333333335
Lithuania,LTU,2019,11,2794754.1666666665
Lithuania,LTU,2019,12,2794137.0
Lithuania,LTU,2020,02,2794261.6666666665
Lithuania,LTU,2020,03,2794324.0
Lithuania,LTU,2020,04,2794386.3333333335
Lithuania,LTU,2020,05,2794448.6666666665
Lithuania,LTU,2020,06,2794511.0
Lithuania,LTU,2020,07,2794573.3333333335
Lithuania,LTU,2020,08,2794635.6666666665
Lithuania,LTU,2020,09,2794698.0
Lithuania,LTU,2020,10,2794760.3333333335
Lithuania,LTU,2020,11,2794822.6666666665
Lithuania,LTU,2020,12,2794885.0
Lithuania,LTU,2021,02,2795877.3333333335
Lithuania,LTU,2021,03,2796373.5
Lithuania,LTU,2021,04,2796869.6666666665
Lithuania,LTU,2021,05,2797365.8333333335
Lithuania,LTU,2021,06,2797862.0
Lithuania,LTU,2021,07,2798358.1666666665
Lithuania,LTU,2021,08,2798854.3333333335
Lithuania,LTU,2021,09,2799350.5
Lithuania,LTU,2021,10,2799846.6666666665
Lithuania,LTU,2021,11,2800342.8333333335
Lithuania,LTU,2021,12,2800839.0
Luxembourg,LUX,2010,02,499311.3333333333
Luxembourg,LUX,2010,03,500075.5
Luxembourg,LUX,2010,04,500839.6666666667
Luxembourg,LUX,2010,05,501603.8333333333
Luxembourg,LUX,2010,06,502368.0
Luxembourg,LUX,2010,07,503132.1666666667
Luxembourg,LUX,2010,08,503896.3333333333
Luxembourg,LUX,2010,09,504660.5
Luxembourg,LUX,2010,10,505424.6666666667
Luxembourg,LUX,2010,11,506188.8333333333
Luxembourg,LUX,2010,12,506953.0
Luxembourg,LUX,2011,02,508852.0
Luxembourg,LUX,2011,03,509801.5
Luxembourg,LUX,2011,04,510751.0
Luxembourg,LUX,2011,05,511700.5
Luxembourg,LUX,2011,06,512650.0
Luxembourg,LUX,2011,07,513599.5
Luxembourg,LUX,2011,08,514549.0
Luxembourg,LUX,2011,09,515498.5
Luxembourg,LUX,2011,10,516448.0
Luxembourg,LUX,2011,11,517397.5
Luxembourg,LUX,2011,12,518347.0
Luxembourg,LUX,2012,02,520446.8333333333
Luxembourg,LUX,2012,03,521496.75
Luxembourg,LUX,2012,04,522546.6666666667
Luxembourg,LUX,2012,05,523596.5833333333
Luxembourg,LUX,2012,06,524646.5
Luxembourg,LUX,2012,07,525696.4166666666
Luxembourg,LUX,2012,08,526746.3333333334
Luxembourg,LUX,2012,09,527796.25
Luxembourg,LUX,2012,10,528846.1666666666
Luxembourg,LUX,2012,11,529896.0833333334
Luxembourg,LUX,2012,12,530946.0
Luxembourg,LUX,2013,02,533015.0
Luxembourg,LUX,2013,03,534049.5
Luxembourg,LUX,2013,04,535084.0
Luxembourg,LUX,2013,05,536118.5
Luxembourg,LUX,2013,06,537153.0
Luxembourg,LUX,2013,07,538187.5
Luxembourg,LUX,2013,08,539222.0
Luxembourg,LUX,2013,09,540256.5
Luxembourg,LUX,2013,10,541291.0
Luxembourg,LUX,2013,11,542325.5
Luxembourg,LUX,2013,12,543360.0
Luxembourg,LUX,2014,02,545519.8333333334
Luxembourg,LUX,2014,03,546599.75
Luxembourg,LUX,2014,04,547679.6666666666
Luxembourg,LUX,2014,05,548759.5833333334
Luxembourg,LUX,2014,06,549839.5
Luxembourg,LUX,2014,07,550919.4166666666
Luxembourg,LUX,2014,08,551999.3333333334
Luxembourg,LUX,2014,09,553079.25
Luxembourg,LUX,2014,10,554159.1666666666
Luxembourg,LUX,2014,11,555239.0833333334
Luxembourg,LUX,2014,12,556319.0
Luxembourg,LUX,2015,02,558533.1666666666
Luxembourg,LUX,2015,03,559640.25
Luxembourg,LUX,2015,04,560747.3333333334
Luxembourg,LUX,2015,05,561854.4166666666
Luxembourg,LUX,2015,06,562961.5
Luxembourg,LUX,2015,07,564068.5833333334
Luxembourg,LUX,2015,08,565175.6666666666
Luxembourg,LUX,2015,09,566282.75
Luxembourg,LUX,2015,10,567389.8333333334
Luxembourg,LUX,2015,11,568496.9166666666
Luxembourg,LUX,2015,12,569604.0
Luxembourg,LUX,2016,02,571672.3333333334
Luxembourg,LUX,2016,03,572706.5
Luxembourg,LUX,2016,04,573740.6666666666
Luxembourg,LUX,2016,05,574774.8333333334
Luxembourg,LUX,2016,06,575809.0
Luxembourg,LUX,2016,07,576843.1666666666
Luxembourg,LUX,2016,08,577877.3333333334
Luxembourg,LUX,2016,09,578911.5
Luxembourg,LUX,2016,10,579945.6666666666
Luxembourg,LUX,2016,11,580979.8333333334
Luxembourg,LUX,2016,12,582014.0
Luxembourg,LUX,2017,02,584401.0
Luxembourg,LUX,2017,03,585594.5
Luxembourg,LUX,2017,04,586788.0
Luxembourg,LUX,2017,05,587981.5
Luxembourg,LUX,2017,06,589175.0
Luxembourg,LUX,2017,07,590368.5
Luxembourg,LUX,2017,08,591562.0
Luxembourg,LUX,2017,09,592755.5
Luxembourg,LUX,2017,10,593949.0
Luxembourg,LUX,2017,11,595142.5
Luxembourg,LUX,2017,12,596336.0
Luxembourg,LUX,2018,02,598271.6666666666
Luxembourg,LUX,2018,03,599239.5
Luxembourg,LUX,2018,04,600207.3333333334
Luxembourg,LUX,2018,05,601175.1666666666
Luxembourg,LUX,2018,06,602143.0
Luxembourg,LUX,2018,07,603110.8333333334
Luxembourg,LUX,2018,08,604078.6666666666
Luxembourg,LUX,2018,09,605046.5
Luxembourg,LUX,2018,10,606014.3333333334
Luxembourg,LUX,2018,11,606982.1666666666
Luxembourg,LUX,2018,12,607950.0
Luxembourg,LUX,2019,02,609958.5
Luxembourg,LUX,2019,03,610962.75
Luxembourg,LUX,2019,04,611967.0
Luxembourg,LUX,2019,05,612971.25
Luxembourg,LUX,2019,06,613975.5
Luxembourg,LUX,2019,07,614979.75
Luxembourg,LUX,2019,08,615984.0
Luxembourg,LUX,2019,09,616988.25
Luxembourg,LUX,2019,10,617992.5
Luxembourg,LUX,2019,11,618996.75
Luxembourg,LUX,2019,12,620001.0
Luxembourg,LUX,2020,02,621737.3333333334
Luxembourg,LUX,2020,03,622605.5
Luxembourg,LUX,2020,04,623473.6666666666
Luxembourg,LUX,2020,05,624341.8333333334
Luxembourg,LUX,2020,06,625210.0
Luxembourg,LUX,2020,07,626078.1666666666
Luxembourg,LUX,2020,08,626946.3333333334
Luxembourg,LUX,2020,09,627814.5
Luxembourg,LUX,2020,10,628682.6666666666
Luxembourg,LUX,2020,11,629550.8333333334
Luxembourg,LUX,2020,12,630419.0
Luxembourg,LUX,2021,02,632026.5
Luxembourg,LUX,2021,03,632830.25
Luxembourg,LUX,2021,04,633634.0
Luxembourg,LUX,2021,05,634437.75
Luxembourg,LUX,2021,06,635241.5
Luxembourg,LUX,2021,07,636045.25
Luxembourg,LUX,2021,08,636849.0
Luxembourg,LUX,2021,09,637652.75
Luxembourg,LUX,2021,10,638456.5
Luxembourg,LUX,2021,11,639260.25
Luxembourg,LUX,2021,12,640064.0
Malta,MLT,2010,02,412815.5
Malta,MLT,2010,03,412984.75
Malta,MLT,2010,04,413154.0
Malta,MLT,2010,05,413323.25
Malta,MLT,2010,06,413492.5
Malta,MLT,2010,07,413661.75
Malta,MLT,2010,08,413831.0
Malta,MLT,2010,09,414000.25
Malta,MLT,2010,10,414169.5
Malta,MLT,2010,11,414338.75
Malta,MLT,2010,12,414508.0
Malta,MLT,2011,02,414801.3333333333
Malta,MLT,2011,03,414948.0
Malta,MLT,2011,04,415094.6666666667
Malta,MLT,2011,05,415241.3333333333
Malta,MLT,2011,06,415388.0
Malta,MLT,2011,07,415534.6666666667
Malta,MLT,2011,08,415681.3333333333
Malta,MLT,2011,09,415828.0
Malta,MLT,2011,10,415974.6666666667
Malta,MLT,2011,11,416121.3333333333
Malta,MLT,2011,12,416268.0
Malta,MLT,2012,02,416894.6666666667
Malta,MLT,2012,03,417208.0
Malta,MLT,2012,04,417521.3333333333
Malta,MLT,2012,05,417834.6666666667
Malta,MLT,2012,06,418148.0
Malta,MLT,2012,07,418461.3333333333
Malta,MLT,2012,08,418774.6666666667
Malta,MLT,2012,09,419088.0
Malta,MLT,2012,10,419401.3333333333
Malta,MLT,2012,11,419714.6666666667
Malta,MLT,2012,12,420028.0
Malta,MLT,2013,02,421017.8333333333
Malta,MLT,2013,03,421512.75
Malta,MLT,2013,04,422007.6666666667
Malta,MLT,2013,05,422502.5833333333
Malta,MLT,2013,06,422997.5
Malta,MLT,2013,07,423492.4166666667
Malta,MLT,2013,08,423987.3333333333
Malta,MLT,2013,09,424482.25
Malta,MLT,2013,10,424977.1666666667
Malta,MLT,2013,11,425472.0833333333
Malta,MLT,2013,12,425967.0
Malta,MLT,2014,02,427398.8333333333
Malta,MLT,2014,03,428114.75
Malta,MLT,2014,04,428830.6666666667
Malta,MLT,2014,05,429546.5833333333
Malta,MLT,2014,06,430262.5
Malta,MLT,2014,07,430978.4166666667
Malta,MLT,2014,08,431694.3333333333
Malta,MLT,2014,09,432410.25
Malta,MLT,2014,10,433126.1666666667
Malta,MLT,2014,11,433842.0833333333
Malta,MLT,2014,12,434558.0
Malta,MLT,2015,02,436307.1666666667
Malta,MLT,2015,03,437181.75
Malta,MLT,2015,04,438056.3333333333
Malta,MLT,2015,05,438930.9166666667
Malta,MLT,2015,06,439805.5
Malta,MLT,2015,07,440680.0833333333
Malta,MLT,2015,08,441554.6666666667
Malta,MLT,2015,09,442429.25
Malta,MLT,2015,10,443303.8333333333
Malta,MLT,2015,11,444178.4166666667
Malta,MLT,2015,12,445053.0
Malta,MLT,2016,02,446770.1666666667
Malta,MLT,2016,03,447628.75
Malta,MLT,2016,04,448487.3333333333
Malta,MLT,2016,05,449345.9166666667
Malta,MLT,2016,06,450204.5
Malta,MLT,2016,07,451063.0833333333
Malta,MLT,2016,08,451921.6666666667
Malta,MLT,2016,09,452780.25
Malta,MLT,2016,10,453638.8333333333
Malta,MLT,2016,11,454497.4166666667
Malta,MLT,2016,12,455356.0
Malta,MLT,2017,02,457463.1666666667
Malta,MLT,2017,03,458516.75
Malta,MLT,2017,04,459570.3333333333
Malta,MLT,2017,05,460623.9166666667
Malta,MLT,2017,06,461677.5
Malta,MLT,2017,07,462731.0833333333
Malta,MLT,2017,08,463784.6666666667
Malta,MLT,2017,09,464838.25
Malta,MLT,2017,10,465891.8333333333
Malta,MLT,2017,11,466945.4166666667
Malta,MLT,2017,12,467999.0
Malta,MLT,2018,02,470770.8333333333
Malta,MLT,2018,03,472156.75
Malta,MLT,2018,04,473542.6666666667
Malta,MLT,2018,05,474928.5833333333
Malta,MLT,2018,06,476314.5
Malta,MLT,2018,07,477700.4166666667
Malta,MLT,2018,08,479086.3333333333
Malta,MLT,2018,09,480472.25
Malta,MLT,2018,10,481858.1666666667
Malta,MLT,2018,11,483244.0833333333
Malta,MLT,2018,12,484630.0
Malta,MLT,2019,02,487868.6666666667
Malta,MLT,2019,03,489488.0
Malta,MLT,2019,04,491107.3333333333
Malta,MLT,2019,05,492726.6666666667
Malta,MLT,2019,06,494346.0
Malta,MLT,2019,07,495965.3333333333
Malta,MLT,2019,08,497584.6666666667
Malta,MLT,2019,09,499204.0
Malta,MLT,2019,10,500823.3333333333
Malta,MLT,2019,11,502442.6666666667
Malta,MLT,2019,12,504062.0
Malta,MLT,2020,02,505940.3333333333
Malta,MLT,2020,03,506879.5
Malta,MLT,2020,04,507818.6666666667
Malta,MLT,2020,05,508757.8333333333
Malta,MLT,2020,06,509697.0
Malta,MLT,2020,07,510636.1666666667
Malta,MLT,2020,08,511575.3333333333
Malta,MLT,2020,09,512514.5
Malta,MLT,2020,10,513453.6666666667
Malta,MLT,2020,11,514392.8333333333
Malta,MLT,2020,12,515332.0
Malta,MLT,2021,02,515866.0
Malta,MLT,2021,03,516133.0
Malta,MLT,2021,04,516400.0
Malta,MLT,2021,05,516667.0
Malta,MLT,2021,06,516934.0
Malta,MLT,2021,07,517201.0
Malta,MLT,2021,08,517468.0
Malta,MLT,2021,09,517735.0
Malta,MLT,2021,10,518002.0
Malta,MLT,2021,11,518269.0
Malta,MLT,2021,12,518536.0
Mexico,MEX,2010,02,111296590.16666667
Mexico,MEX,2010,03,111420171.25
Mexico,MEX,2010,04,111543752.33333333
Mexico,MEX,2010,05,111667333.41666667
Mexico,MEX,2010,06,111790914.5
Mexico,MEX,2010,07,111914495.58333333
Mexico,MEX,2010,08,112038076.66666667
Mexico,MEX,2010,09,112161657.75
Mexico,MEX,2010,10,112285238.83333333
Mexico,MEX,2010,11,112408819.91666667
Mexico,MEX,2010,12,112532401.0
Mexico,MEX,2011,02,112802081.0
Mexico,MEX,2011,03,112936921.0
Mexico,MEX,2011,04,113071761.0
Mexico,MEX,2011,05,113206601.0
Mexico,MEX,2011,06,113341441.0
Mexico,MEX,2011,07,113476281.0
Mexico,MEX,2011,08,113611121.0
Mexico,MEX,2011,09,113745961.0
Mexico,MEX,2011,10,113880801.0
Mexico,MEX,2011,11,114015641.0
Mexico,MEX,2011,12,114150481.0
Mexico,MEX,2012,02,114418052.33333333
Mexico,MEX,2012,03,114551838.0
Mexico,MEX,2012,04,114685623.66666667
Mexico,MEX,2012,05,114819409.33333333
Mexico,MEX,2012,06,114953195.0
Mexico,MEX,2012,07,115086980.66666667
Mexico,MEX,2012,08,115220766.33333333
Mexico,MEX,2012,09,115354552.0
Mexico,MEX,2012,10,115488337.66666667
Mexico,MEX,2012,11,115622123.33333333
Mexico,MEX,2012,12,115755909.0
Mexico,MEX,2013,02,116011705.16666667
Mexico,MEX,2013,03,116139603.25
Mexico,MEX,2013,04,116267501.33333333
Mexico,MEX,2013,05,116395399.41666667
Mexico,MEX,2013,06,116523297.5
Mexico,MEX,2013,07,116651195.58333333
Mexico,MEX,2013,08,116779093.66666667
Mexico,MEX,2013,09,116906991.75
Mexico,MEX,2013,10,117034889.83333333
Mexico,MEX,2013,11,117162787.91666667
Mexico,MEX,2013,12,117290686.0
Mexico,MEX,2014,02,117534886.16666667
Mexico,MEX,2014,03,117656986.25
Mexico,MEX,2014,04,117779086.33333333
Mexico,MEX,2014,05,117901186.41666667
Mexico,MEX,2014,06,118023286.5
Mexico,MEX,2014,07,118145386.58333333
Mexico,MEX,2014,08,118267486.66666667
Mexico,MEX,2014,09,118389586.75
Mexico,MEX,2014,10,118511686.83333333
Mexico,MEX,2014,11,118633786.91666667
Mexico,MEX,2014,12,118755887.0
Mexico,MEX,2015,02,118988222.0
Mexico,MEX,2015,03,119104389.5
Mexico,MEX,2015,04,119220557.0
Mexico,MEX,2015,05,119336724.5
Mexico,MEX,2015,06,119452892.0
Mexico,MEX,2015,07,119569059.5
Mexico,MEX,2015,08,119685227.0
Mexico,MEX,2015,09,119801394.5
Mexico,MEX,2015,10,119917562.0
Mexico,MEX,2015,11,120033729.5
Mexico,MEX,2015,12,120149897.0
Mexico,MEX,2016,02,120378117.66666667
Mexico,MEX,2016,03,120492228.0
Mexico,MEX,2016,04,120606338.33333333
Mexico,MEX,2016,05,120720448.66666667
Mexico,MEX,2016,06,120834559.0
Mexico,MEX,2016,07,120948669.33333333
Mexico,MEX,2016,08,121062779.66666667
Mexico,MEX,2016,09,121176890.0
Mexico,MEX,2016,10,121291000.33333333
Mexico,MEX,2016,11,121405110.66666667
Mexico,MEX,2016,12,121519221.0
Mexico,MEX,2017,02,121739227.16666667
Mexico,MEX,2017,03,121849230.25
Mexico,MEX,2017,04,121959233.33333333
Mexico,MEX,2017,05,122069236.41666667
Mexico,MEX,2017,06,122179239.5
Mexico,MEX,2017,07,122289242.58333333
Mexico,MEX,2017,08,122399245.66666667
Mexico,MEX,2017,09,122509248.75
Mexico,MEX,2017,10,122619251.83333333
Mexico,MEX,2017,11,122729254.91666667
Mexico,MEX,2017,12,122839258.0
Mexico,MEX,2018,02,123035025.16666667
Mexico,MEX,2018,03,123132908.75
Mexico,MEX,2018,04,123230792.33333333
Mexico,MEX,2018,05,123328675.91666667
Mexico,MEX,2018,06,123426559.5
Mexico,MEX,2018,07,123524443.08333333
Mexico,MEX,2018,08,123622326.66666667
Mexico,MEX,2018,09,123720210.25
Mexico,MEX,2018,10,123818093.83333333
Mexico,MEX,2018,11,123915977.41666667
Mexico,MEX,2018,12,124013861.0
Mexico,MEX,2019,02,124192436.0
Mexico,MEX,2019,03,124281723.5
Mexico,MEX,2019,04,124371011.0
Mexico,MEX,2019,05,124460298.5
Mexico,MEX,2019,06,124549586.0
Mexico,MEX,2019,07,124638873.5
Mexico,MEX,2019,08,124728161.0
Mexico,MEX,2019,09,124817448.5
Mexico,MEX,2019,10,124906736.0
Mexico,MEX,2019,11,124996023.5
Mexico,MEX,2019,12,125085311.0
Mexico,MEX,2020,02,125237476.16666667
Mexico,MEX,2020,03,125313558.75
Mexico,MEX,2020,04,125389641.33333333
Mexico,MEX,2020,05,125465723.91666667
Mexico,MEX,2020,06,125541806.5
Mexico,MEX,2020,07,125617889.08333333
Mexico,MEX,2020,08,125693971.66666667
Mexico,MEX,2020,09,125770054.25
Mexico,MEX,2020,10,125846136.83333333
Mexico,MEX,2020,11,125922219.41666667
Mexico,MEX,2020,12,125998302.0
Mexico,MEX,2021,02,126116108.0
Mexico,MEX,2021,03,126175011.0
Mexico,MEX,2021,04,126233914.0
Mexico,MEX,2021,05,126292817.0
Mexico,MEX,2021,06,126351720.0
Mexico,MEX,2021,07,126410623.0
Mexico,MEX,2021,08,126469526.0
Mexico,MEX,2021,09,126528429.0
Mexico,MEX,2021,10,126587332.0
Mexico,MEX,2021,11,126646235.0
Mexico,MEX,2021,12,126705138.0
Netherlands,NLD,2010,02,16544555.666666666
Netherlands,NLD,2010,03,16551639.5
Netherlands,NLD,2010,04,16558723.333333334
Netherlands,NLD,2010,05,16565807.166666666
Netherlands,NLD,2010,06,16572891.0
Netherlands,NLD,2010,07,16579974.833333334
Netherlands,NLD,2010,08,16587058.666666666
Netherlands,NLD,2010,09,16594142.5
Netherlands,NLD,2010,10,16601226.333333334
Netherlands,NLD,2010,11,16608310.166666666
Netherlands,NLD,2010,12,16615394.0
Netherlands,NLD,2011,02,16628340.666666666
Netherlands,NLD,2011,03,16634814.0
Netherlands,NLD,2011,04,16641287.333333334
Netherlands,NLD,2011,05,16647760.666666666
Netherlands,NLD,2011,06,16654234.0
Netherlands,NLD,2011,07,16660707.333333334
Netherlands,NLD,2011,08,16667180.666666666
Netherlands,NLD,2011,09,16673654.0
Netherlands,NLD,2011,10,16680127.333333334
Netherlands,NLD,2011,11,16686600.666666666
Netherlands,NLD,2011,12,16693074.0
Netherlands,NLD,2012,02,16703388.666666666
Netherlands,NLD,2012,03,16708546.0
Netherlands,NLD,2012,04,16713703.333333334
Netherlands,NLD,2012,05,16718860.666666666
Netherlands,NLD,2012,06,16724018.0
Netherlands,NLD,2012,07,16729175.333333334
Netherlands,NLD,2012,08,16734332.666666666
Netherlands,NLD,2012,09,16739490.0
Netherlands,NLD,2012,10,16744647.333333334
Netherlands,NLD,2012,11,16749804.666666666
Netherlands,NLD,2012,12,16754962.0
Netherlands,NLD,2013,02,16763207.0
Netherlands,NLD,2013,03,16767329.5
Netherlands,NLD,2013,04,16771452.0
Netherlands,NLD,2013,05,16775574.5
Netherlands,NLD,2013,06,16779697.0
Netherlands,NLD,2013,07,16783819.5
Netherlands,NLD,2013,08,16787942.0
Netherlands,NLD,2013,09,16792064.5
Netherlands,NLD,2013,10,16796187.0
Netherlands,NLD,2013,11,16800309.5
Netherlands,NLD,2013,12,16804432.0
Netherlands,NLD,2014,02,16814528.0
Netherlands,NLD,2014,03,16819576.0
Netherlands,NLD,2014,04,16824624.0
Netherlands,NLD,2014,05,16829672.0
Netherlands,NLD,2014,06,16834720.0
Netherlands,NLD,2014,07,16839768.0
Netherlands,NLD,2014,08,16844816.0
Netherlands,NLD,2014,09,16849864.0
Netherlands,NLD,2014,10,16854912.0
Netherlands,NLD,2014,11,16859960.0
Netherlands,NLD,2014,12,16865008.0
Netherlands,NLD,2015,02,16877493.833333332
Netherlands,NLD,2015,03,16883736.75
Netherlands,NLD,2015,04,16889979.666666668
Netherlands,NLD,2015,05,16896222.583333332
Netherlands,NLD,2015,06,16902465.5
Netherlands,NLD,2015,07,16908708.416666668
Netherlands,NLD,2015,08,16914951.333333332
Netherlands,NLD,2015,09,16921194.25
Netherlands,NLD,2015,10,16927437.166666668
Netherlands,NLD,2015,11,16933680.083333332
Netherlands,NLD,2015,12,16939923.0
Netherlands,NLD,2016,02,16954988.166666668
Netherlands,NLD,2016,03,16962520.75
Netherlands,NLD,2016,04,16970053.333333332
Netherlands,NLD,2016,05,16977585.916666668
Netherlands,NLD,2016,06,16985118.5
Netherlands,NLD,2016,07,16992651.083333332
Netherlands,NLD,2016,08,17000183.666666668
Netherlands,NLD,2016,09,17007716.25
Netherlands,NLD,2016,10,17015248.833333332
Netherlands,NLD,2016,11,17022781.416666668
Netherlands,NLD,2016,12,17030314.0
Netherlands,NLD,2017,02,17047144.333333332
Netherlands,NLD,2017,03,17055559.5
Netherlands,NLD,2017,04,17063974.666666668
Netherlands,NLD,2017,05,17072389.833333332
Netherlands,NLD,2017,06,17080805.0
Netherlands,NLD,2017,07,17089220.166666668
Netherlands,NLD,2017,08,17097635.333333332
Netherlands,NLD,2017,09,17106050.5
Netherlands,NLD,2017,10,17114465.666666668
Netherlands,NLD,2017,11,17122880.833333332
Netherlands,NLD,2017,12,17131296.0
Netherlands,NLD,2018,02,17148017.333333332
Netherlands,NLD,2018,03,17156378.0
Netherlands,NLD,2018,04,17164738.666666668
Netherlands,NLD,2018,05,17173099.333333332
Netherlands,NLD,2018,06,17181460.0
Netherlands,NLD,2018,07,17189820.666666668
Netherlands,NLD,2018,08,17198181.333333332
Netherlands,NLD,2018,09,17206542.0
Netherlands,NLD,2018,10,17214902.666666668
Netherlands,NLD,2018,11,17223263.333333332
Netherlands,NLD,2018,12,17231624.0
Netherlands,NLD,2019,02,17250499.0
Netherlands,NLD,2019,03,17259936.5
Netherlands,NLD,2019,04,17269374.0
Netherlands,NLD,2019,05,17278811.5
